mol,Target,Name,Degradation Identification new 1,Article_DOI,handle1,handle2,linker,atoms_NAF,Compound ID,Uniprot,E3 Ligase,Uniprot_E3,E3_PDB,Closest_E3,target_PDB,Closest_target,DC50_nM_,Dmax_prc_,Assay_DC50_Dmax_,Percent_degradation_prc_,Assay_Percent_degradation_,IC50_nM_Protac_to_Target_,Assay_Protac_to_Target_IC50_,EC50_nM_Protac_to_Target_,Assay_Protac_to_Target_EC50_,Kd_nM_Protac_to_Target_,Assay_Protac_to_Target_Kd_,Ki_nM_Protac_to_Target_,Assay_Protac_to_Target_Ki_,delta_G_kcal_mol_Protac_to_Target_,delta_H_kcal_mol_Protac_to_Target_,Tdelta_S_kcal_mol_Protac_to_Target_,Assay_Protac_to_Target_G_H_TS_,kon_1_Ms_Protac_to_Target_,koff_1_s_Protac_to_Target_,t1_2_s_Protac_to_Target_,Assay_Protac_to_Target_kon_koff_t1_2_,IC50_nM_Protac_to_E3_,Assay_Protac_to_E3_IC50_,EC50_nM_Protac_to_E3_,Assay_Protac_to_E3_EC50_,Kd_nM_Protac_to_E3_,Assay_Protac_to_E3_Kd_,Ki_nM_Protac_to_E3_,Assay_Protac_to_E3_Ki_,delta_G_kcal_mol_Protac_to_E3_,delta_H_kcal_mol_Protac_to_E3_,Tdelta_S_kcal_mol_Protac_to_E3_,Assay_Protac_to_E3_G_H_TS_,kon_1_Ms_Protac_to_E3_,koff_1_s_Protac_to_E3_,t1_2_s_Protac_to_E3_,Assay_Protac_to_E3_kon_koff_t1_2_,IC50_nM_Ternary_complex_,Assay_Ternary_complex_IC50_,EC50_nM_Ternary_complex_,Assay_Ternary_complex_EC50_,Kd_nM_Ternary_complex_,Assay_Ternary_complex_Kd_,Ki_nM_Ternary_complex_,Assay_Ternary_complex_Ki_,delta_G_kcal_mol_Ternary_complex_,delta_H_kcal_mol_Ternary_complex_,Tdelta_S_kcal_mol_Ternary_complex_,Assay_Ternary_complex_G_H_TS_,kon_1_Ms_Ternary_complex_,koff_1_s_Ternary_complex_,t1_2_s_Ternary_complex_,Assay_Ternary_complex_kon_koff_t1_2_,IC50_nM_Cellular_activities_,Assay_Cellular_activities_IC50_,EC50_nM_Cellular_activities_,Assay_Cellular_activities_EC50_,GI50_nM_Cellular_activities_,Assay_Cellular_activities_GI50_,ED50_nM_Cellular_activities_,Assay_Cellular_activities_ED50_,GR50_nM_Cellular_activities_,Assay_Cellular_activities_GR50_,PAMPA_Papp_nm_s_Permeability_,Assay_Permeability_PAMPA_Papp_,Caco_2_A2B_Papp_nm_s_Permeability_,Assay_Permeability_Caco_2_A2B_Papp_,Caco_2_B2A_Papp_nm_s_Permeability_,Assay_Permeability_Caco_2_B2A_Papp_,Molecular_Weight,Exact_Mass,XLogP3,Heavy_Atom_Count,Ring_Count,Hydrogen_Bond_Acceptor_Count,Hydrogen_Bond_Donor_Count,Rotatable_Bond_Count,Topological_Polar_Surface_Area,Molecular_Formula,InChI,InChI_Key
Cc1c(COc2cc(c(CNCCNC(CCCCC#Cc3cccc4C(N(C5CCC(NC5=O)=O)C(c34)=O)=O)=O)c(c2)OC)OC)cccc1c1ccccc1,PD,,Good,10.1016/j.bioorg.2021.104833,C1CC(NC(C1N1C(c2ccccc2C1=O)=O)=O)=O,CC(NCCNCc1c(cc(cc1OC)OCc1cccc(c2ccccc2)c1C)OC)=O,CCCC#C,0,467,Q9NZQ7,CRBN,Q96SW2,7BQU,7BQU,5N2D,5N2D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5980,Inhibit proliferation of B16F10/4T1/MC-38 cells,,,,,,,,,,,,,,,770.883,770.3315644,5.39,57,6,9,3,16,152.37,C45H46N4O8,"InChI=1S/C45H46N4O8/c1-29-32(17-12-18-34(29)30-13-8-6-9-14-30)28-57-33-25-38(55-2)36(39(26-33)56-3)27-46-23-24-47-40(50)20-10-5-4-7-15-31-16-11-19-35-42(31)45(54)49(44(35)53)37-21-22-41(51)48-43(37)52/h6,8-9,11-14,16-19,25-26,37,46H,4-5,10,20-24,27-28H2,1-3H3,(H,47,50)(H,48,51,52)",WUDPMDMXYVGEDN-UHFFFAOYSA-N
CC1(CCN(CC1)c1cnc(c2ccc(CCOCCOCCOCCOCCOCCNC(COc3cccc4C(N(C5CCC(NC5=O)=O)C(c34)=O)=O)=O)c(c2[Cl])[Cl])c(N)n1)N,SHP2,,Bad,10.1021/acs.biochem.1c00377,C1CC(NC(C1N1C(c2ccccc2C1=O)=O)=O)=O,CC1(CCN(CC1)c1cnc(c2cccc(c2[Cl])[Cl])c(N)n1)N,CCOCCOCCOCCOCCOCCNC(CO)=O,2,468,Q06124,CRBN,Q96SW2,7BQU,7BQU,5EHR,5EHR,,N.D.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.856,928.3289099,1.35,64,6,16,4,24,249.09,C43H54Cl2N8O11,"InChI=1S/C43H54Cl2N8O11/c1-43(47)10-13-52(14-11-43)32-25-49-38(39(46)50-32)29-6-5-27(36(44)37(29)45)9-15-59-17-19-61-21-23-63-24-22-62-20-18-60-16-12-48-34(55)26-64-31-4-2-3-28-35(31)42(58)53(41(28)57)30-7-8-33(54)51-40(30)56/h2-6,25,30H,7-24,26,47H2,1H3,(H2,46,50)(H,48,55)(H,51,54,56)",LJVCGCLJEMWQRB-UHFFFAOYSA-N
CC1(CCN(CC1)c1cnc(c2cc(CCOCCOCCOCCOCCOCCNC(COc3cccc4C(N(C5CCC(NC5=O)=O)C(c34)=O)=O)=O)cc(c2[Cl])[Cl])c(N)n1)N,SHP2,,Bad,10.1021/acs.biochem.1c00377,C1CC(NC(C1N1C(c2ccccc2C1=O)=O)=O)=O,CC1(CCN(CC1)c1cnc(c2cccc(c2[Cl])[Cl])c(N)n1)N,CCOCCOCCOCCOCCOCCNC(CO)=O,2,469,Q06124,CRBN,Q96SW2,7BQU,7BQU,5EHR,5EHR,,N.D.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.856,928.3289099,1.35,64,6,16,4,24,249.09,C43H54Cl2N8O11,"InChI=1S/C43H54Cl2N8O11/c1-43(47)8-11-52(12-9-43)33-25-49-38(39(46)50-33)29-23-27(24-30(44)37(29)45)7-13-59-15-17-61-19-21-63-22-20-62-18-16-60-14-10-48-35(55)26-64-32-4-2-3-28-36(32)42(58)53(41(28)57)31-5-6-34(54)51-40(31)56/h2-4,23-25,31H,5-22,26,47H2,1H3,(H2,46,50)(H,48,55)(H,51,54,56)",YSWFEWKSNVSXPU-UHFFFAOYSA-N
CC1(CCN(CC1)c1cnc(c2ccc(c(c2[Cl])[Cl])OCCOCCOCCOCCOCCOCCNC(COc2cccc3C(N(C4CCC(NC4=O)=O)C(c23)=O)=O)=O)c(N)n1)N,SHP2,,Bad,10.1021/acs.biochem.1c00377,C1CC(NC(C1N1C(c2ccccc2C1=O)=O)=O)=O,CC1(CCN(CC1)c1cnc(c2cccc(c2[Cl])[Cl])c(N)n1)N,C(COCCOCCOCCOCCOCCO)NC(CO)=O,2,470,Q06124,CRBN,Q96SW2,7BQU,7BQU,5EHR,5EHR,,N.D.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.855,944.3238245,1.06,65,6,17,4,25,258.32,C43H54Cl2N8O12,"InChI=1S/C43H54Cl2N8O12/c1-43(47)9-12-52(13-10-43)32-25-49-38(39(46)50-32)28-5-7-31(37(45)36(28)44)64-24-23-63-22-21-62-20-19-61-18-17-60-16-15-59-14-11-48-34(55)26-65-30-4-2-3-27-35(30)42(58)53(41(27)57)29-6-8-33(54)51-40(29)56/h2-5,7,25,29H,6,8-24,26,47H2,1H3,(H2,46,50)(H,48,55)(H,51,54,56)",DBYYZBGGJACASU-UHFFFAOYSA-N
CC1(CCN(CC1)c1cnc(c2cc(cc(c2[Cl])[Cl])OCCOCCOCCOCCOCCOCCNC(COc2cccc3C(N(C4CCC(NC4=O)=O)C(c23)=O)=O)=O)c(N)n1)N,SHP2,,Bad,10.1021/acs.biochem.1c00377,C1CC(NC(C1N1C(c2ccccc2C1=O)=O)=O)=O,CC1(CCN(CC1)c1cnc(c2cccc(c2[Cl])[Cl])c(N)n1)N,C(COCCOCCOCCOCCOCCO)NC(CO)=O,2,471,Q06124,CRBN,Q96SW2,7BQU,7BQU,5EHR,5EHR,,N.D.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.855,944.3238245,1.06,65,6,17,4,25,258.32,C43H54Cl2N8O12,"InChI=1S/C43H54Cl2N8O12/c1-43(47)7-10-52(11-8-43)33-25-49-38(39(46)50-33)29-23-27(24-30(44)37(29)45)64-22-21-63-20-19-62-18-17-61-16-15-60-14-13-59-12-9-48-35(55)26-65-32-4-2-3-28-36(32)42(58)53(41(28)57)31-5-6-34(54)51-40(31)56/h2-4,23-25,31H,5-22,26,47H2,1H3,(H2,46,50)(H,48,55)(H,51,54,56)",HLGUCGILFIUATA-UHFFFAOYSA-N
Cc1c(c2ccc(c(c2[Cl])[Cl])OCCOCCOCCOCCNC(COc2cccc3C(N(C4CCC(NC4=O)=O)C(c23)=O)=O)=O)nc(CO)c(n1)N1CCC2(CC1)CO[C@@H](C)[C@H]2N,SHP2,,Bad,10.1021/acs.biochem.1c00377,C1CC(NC(C1N1C(c2ccccc2C1=O)=O)=O)=O,Cc1c(c2cccc(c2[Cl])[Cl])nc(CO)c(n1)N1CCC2(CC1)CO[C@@H](C)[C@H]2N,C(COCCOCCOCCO)NC(CO)=O,2,472,Q06124,CRBN,Q96SW2,7BQU,7BQU,7RCT,7RCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.851,941.3129255,1.24,65,7,16,4,20,243.3,C44H53Cl2N7O12,"InChI=1S/C44H53Cl2N7O12/c1-25-38(50-29(22-54)40(49-25)52-13-10-44(11-14-52)24-65-26(2)39(44)47)28-6-8-32(37(46)36(28)45)63-21-20-62-19-18-61-17-16-60-15-12-48-34(56)23-64-31-5-3-4-27-35(31)43(59)53(42(27)58)30-7-9-33(55)51-41(30)57/h3-6,8,26,30,39,54H,7,9-24,47H2,1-2H3,(H,48,56)(H,51,55,57)/t26-,30?,39+/m0/s1",LYVPDXZNHNXRKZ-ASGCILDISA-N
Cc1c(c2ccc(c(c2[Cl])[Cl])OCCOCCOCCOCCNC(COc2cccc3C(N(C4CCC(NC4=O)=O)C(c23)=O)=O)=O)nc(CO)c(n1)N1CCC2(CC1)CO[C@@H](C)[C@H]2N,SHP2,,Bad,10.1021/acs.biochem.1c00377,C1CC(NC(C1N1C(c2ccccc2C1=O)=O)=O)=O,Cc1c(c2cccc(c2[Cl])[Cl])nc(CO)c(n1)N1CCC2(CC1)CO[C@@H](C)[C@H]2N,C(COCCOCCOCCO)NC(CO)=O,2,473,Q06124,CRBN,Q96SW2,7BQU,7BQU,7RCT,7RCT,,,,,,18.9,Inhibit the phosphatase activities of SHP2 F285S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.851,941.3129255,1.24,65,7,16,4,20,243.3,C44H53Cl2N7O12,"InChI=1S/C44H53Cl2N7O12/c1-25-38(50-29(22-54)40(49-25)52-13-10-44(11-14-52)24-65-26(2)39(44)47)28-6-8-32(37(46)36(28)45)63-21-20-62-19-18-61-17-16-60-15-12-48-34(56)23-64-31-5-3-4-27-35(31)43(59)53(42(27)58)30-7-9-33(55)51-41(30)57/h3-6,8,26,30,39,54H,7,9-24,47H2,1-2H3,(H,48,56)(H,51,55,57)/t26-,30?,39+/m0/s1",LYVPDXZNHNXRKZ-ASGCILDISA-N
Cc1c(c2ccc(c(c2[Cl])[Cl])OCCOCCOCCOCCOCCOCCNC(COc2cccc3C(N(C4CCC(NC4=O)=O)C(c23)=O)=O)=O)nc(CO)c(n1)N1CCC2(CC1)CO[C@@H](C)[C@H]2N,SHP2,,Good,10.1021/acs.biochem.1c00377,C1CC(NC(C1N1C(c2ccccc2C1=O)=O)=O)=O,Cc1c(c2cccc(c2[Cl])[Cl])nc(CO)c(n1)N1CCC2(CC1)CO[C@@H](C)[C@H]2N,C(COCCOCCOCCOCCOCCO)NC(CO)=O,2,474,Q06124,CRBN,Q96SW2,7BQU,7BQU,7RCT,7RCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.957,1029.365355,0.94,71,7,18,4,26,261.76,C48H61Cl2N7O14,"InChI=1S/C48H61Cl2N7O14/c1-29-42(54-33(26-58)44(53-29)56-13-10-48(11-14-56)28-71-30(2)43(48)51)32-6-8-36(41(50)40(32)49)69-25-24-68-23-22-67-21-20-66-19-18-65-17-16-64-15-12-52-38(60)27-70-35-5-3-4-31-39(35)47(63)57(46(31)62)34-7-9-37(59)55-45(34)61/h3-6,8,30,34,43,58H,7,9-28,51H2,1-2H3,(H,52,60)(H,55,59,61)/t30-,34?,43+/m0/s1",FKYAZLJUPCNHNB-XFGKOWHFSA-N
Cc1c(c2ccc(c(c2[Cl])[Cl])OCCOCCOCCOCCOCCOCCNC(COc2cccc3C(N(C4CCC(NC4=O)=O)C(c23)=O)=O)=O)nc(CO)c(n1)N1CCC2(CC1)CO[C@@H](C)[C@H]2N,SHP2,,Good,10.1021/acs.biochem.1c00377,C1CC(NC(C1N1C(c2ccccc2C1=O)=O)=O)=O,Cc1c(c2cccc(c2[Cl])[Cl])nc(CO)c(n1)N1CCC2(CC1)CO[C@@H](C)[C@H]2N,C(COCCOCCOCCOCCOCCO)NC(CO)=O,2,475,Q06124,CRBN,Q96SW2,7BQU,7BQU,7RCT,7RCT,,,,,,14.1,Inhibit the phosphatase activities of SHP2 F285S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.957,1029.365355,0.94,71,7,18,4,26,261.76,C48H61Cl2N7O14,"InChI=1S/C48H61Cl2N7O14/c1-29-42(54-33(26-58)44(53-29)56-13-10-48(11-14-56)28-71-30(2)43(48)51)32-6-8-36(41(50)40(32)49)69-25-24-68-23-22-67-21-20-66-19-18-65-17-16-64-15-12-52-38(60)27-70-35-5-3-4-31-39(35)47(63)57(46(31)62)34-7-9-37(59)55-45(34)61/h3-6,8,30,34,43,58H,7,9-28,51H2,1-2H3,(H,52,60)(H,55,59,61)/t30-,34?,43+/m0/s1",FKYAZLJUPCNHNB-XFGKOWHFSA-N
Cc1c(c2ccc(c(c2[Cl])[Cl])OCCOCCOCCOCCOCCOCCOCCOCCNC(COc2cccc3C(N(C4CCC(NC4=O)=O)C(c23)=O)=O)=O)nc(CO)c(n1)N1CCC2(CC1)CO[C@@H](C)[C@H]2N,SHP2,,Good,10.1021/acs.biochem.1c00377,C1CC(NC(C1N1C(c2ccccc2C1=O)=O)=O)=O,Cc1c(c2cccc(c2[Cl])[Cl])nc(CO)c(n1)N1CCC2(CC1)CO[C@@H](C)[C@H]2N,C(COCCOCCOCCOCCOCCOCCOCCO)NC(CO)=O,2,476,Q06124,CRBN,Q96SW2,7BQU,7BQU,7RCT,7RCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.063,1117.417784,0.65,77,7,20,4,32,280.22,C52H69Cl2N7O16,"InChI=1S/C52H69Cl2N7O16/c1-33-46(58-37(30-62)48(57-33)60-13-10-52(11-14-60)32-77-34(2)47(52)55)36-6-8-40(45(54)44(36)53)75-29-28-74-27-26-73-25-24-72-23-22-71-21-20-70-19-18-69-17-16-68-15-12-56-42(64)31-76-39-5-3-4-35-43(39)51(67)61(50(35)66)38-7-9-41(63)59-49(38)65/h3-6,8,34,38,47,62H,7,9-32,55H2,1-2H3,(H,56,64)(H,59,63,65)/t34-,38?,47+/m0/s1",HPTREZYMUUKMPI-VJYGXRPRSA-N
Cc1c(c2ccc(c(c2[Cl])[Cl])OCCOCCOCCOCCOCCOCCOCCOCCNC(COc2cccc3C(N(C4CCC(NC4=O)=O)C(c23)=O)=O)=O)nc(CO)c(n1)N1CCC2(CC1)CO[C@@H](C)[C@H]2N,SHP2,,Good,10.1021/acs.biochem.1c00377,C1CC(NC(C1N1C(c2ccccc2C1=O)=O)=O)=O,Cc1c(c2cccc(c2[Cl])[Cl])nc(CO)c(n1)N1CCC2(CC1)CO[C@@H](C)[C@H]2N,C(COCCOCCOCCOCCOCCOCCOCCO)NC(CO)=O,2,477,Q06124,CRBN,Q96SW2,7BQU,7BQU,7RCT,7RCT,,,,,,22.5,Inhibit the phosphatase activities of SHP2 F285S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.063,1117.417784,0.65,77,7,20,4,32,280.22,C52H69Cl2N7O16,"InChI=1S/C52H69Cl2N7O16/c1-33-46(58-37(30-62)48(57-33)60-13-10-52(11-14-60)32-77-34(2)47(52)55)36-6-8-40(45(54)44(36)53)75-29-28-74-27-26-73-25-24-72-23-22-71-21-20-70-19-18-69-17-16-68-15-12-56-42(64)31-76-39-5-3-4-35-43(39)51(67)61(50(35)66)38-7-9-41(63)59-49(38)65/h3-6,8,34,38,47,62H,7,9-32,55H2,1-2H3,(H,56,64)(H,59,63,65)/t34-,38?,47+/m0/s1",HPTREZYMUUKMPI-VJYGXRPRSA-N
CCCn1cc(cn1)c1c2cc[nH]c2nc(Nc2ccc(cc2)C(NCCCCNc2cccc3C(N(C4CCC(NC4=O)=O)C(c23)=O)=O)=O)n1,JAK2,SJ000988497,Good,10.1021/acsmedchemlett.1c00245,C1CC(NC(C1N1C(c2cccc(c2C1=O)N)=O)=O)=O,CCCn1cc(cn1)c1c2cc[nH]c2nc(Nc2ccc(cc2)C(NC)=O)n1,CCC,0,478,O60674,CRBN,Q96SW2,"4TZ4,6H0G,7BQU",6H0G,6WTQ,6WTQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,Inhibit proliferation of MHH-CALL-4 cells,,,,,,,,,,,,,688.749,688.2870143,3.76,51,7,11,5,13,196.1,C36H36N10O5,"InChI=1S/C36H36N10O5/c1-2-18-45-20-22(19-40-45)30-25-14-17-38-31(25)44-36(43-30)41-23-10-8-21(9-11-23)32(48)39-16-4-3-15-37-26-7-5-6-24-29(26)35(51)46(34(24)50)27-12-13-28(47)42-33(27)49/h5-11,14,17,19-20,27,37H,2-4,12-13,15-16,18H2,1H3,(H,39,48)(H,42,47,49)(H2,38,41,43,44)",MPFPDTOOHBZQJD-UHFFFAOYSA-N
CCCn1cc(cn1)c1c2cc[nH]c2nc(Nc2ccc(cc2)C(NCCCCCCNc2cccc3C(N(C4CCC(NC4=O)=O)C(c23)=O)=O)=O)n1,JAK2,SJ000988500,Good,10.1021/acsmedchemlett.1c00245,C1CC(NC(C1N1C(c2cccc(c2C1=O)N)=O)=O)=O,CCCn1cc(cn1)c1c2cc[nH]c2nc(Nc2ccc(cc2)C(NC)=O)n1,CCCCC,0,479,O60674,CRBN,Q96SW2,"4TZ4,6H0G,7BQU",6H0G,6WTQ,6WTQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,Inhibit proliferation of MHH-CALL-4 cells,,,,,,,,,,,,,716.803,716.3183144,4.48,53,7,11,5,15,196.1,C38H40N10O5,"InChI=1S/C38H40N10O5/c1-2-20-47-22-24(21-42-47)32-27-16-19-40-33(27)46-38(45-32)43-25-12-10-23(11-13-25)34(50)41-18-6-4-3-5-17-39-28-9-7-8-26-31(28)37(53)48(36(26)52)29-14-15-30(49)44-35(29)51/h7-13,16,19,21-22,29,39H,2-6,14-15,17-18,20H2,1H3,(H,41,50)(H,44,49,51)(H2,40,43,45,46)",JKVWQNULVWSWIV-UHFFFAOYSA-N
CCCn1cc(cn1)c1c2cc[nH]c2nc(Nc2ccc(cc2)C(NCCCNc2cccc3C(N(C4CCC(NC4=O)=O)C(c23)=O)=O)=O)n1,JAK2,SJ000988498,Good,10.1021/acsmedchemlett.1c00245,C1CC(NC(C1N1C(c2cccc(c2C1=O)N)=O)=O)=O,CCCn1cc(cn1)c1c2cc[nH]c2nc(Nc2ccc(cc2)C(NC)=O)n1,CC,0,480,O60674,CRBN,Q96SW2,"4TZ4,6H0G,7BQU",6H0G,6WTQ,6WTQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,Inhibit proliferation of MHH-CALL-4 cells,,,,,,,,,,,,,674.722,674.2713642,3.41,50,7,11,5,12,196.1,C35H34N10O5,"InChI=1S/C35H34N10O5/c1-2-17-44-19-21(18-39-44)29-24-13-16-37-30(24)43-35(42-29)40-22-9-7-20(8-10-22)31(47)38-15-4-14-36-25-6-3-5-23-28(25)34(50)45(33(23)49)26-11-12-27(46)41-32(26)48/h3,5-10,13,16,18-19,26,36H,2,4,11-12,14-15,17H2,1H3,(H,38,47)(H,41,46,48)(H2,37,40,42,43)",DEVPPEULDFALCD-UHFFFAOYSA-N
CCCn1cc(cn1)c1c2cc[nH]c2nc(Nc2ccc(cc2)C(NCCCCCNc2cccc3C(N(C4CCC(NC4=O)=O)C(c23)=O)=O)=O)n1,JAK2,SJ000988499,Good,10.1021/acsmedchemlett.1c00245,C1CC(NC(C1N1C(c2cccc(c2C1=O)N)=O)=O)=O,CCCn1cc(cn1)c1c2cc[nH]c2nc(Nc2ccc(cc2)C(NC)=O)n1,CCCC,0,481,O60674,CRBN,Q96SW2,"4TZ4,6H0G,7BQU",6H0G,6WTQ,6WTQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,Inhibit proliferation of MHH-CALL-4 cells,,,,,,,,,,,,,702.776,702.3026643,4.12,52,7,11,5,14,196.1,C37H38N10O5,"InChI=1S/C37H38N10O5/c1-2-19-46-21-23(20-41-46)31-26-15-18-39-32(26)45-37(44-31)42-24-11-9-22(10-12-24)33(49)40-17-5-3-4-16-38-27-8-6-7-25-30(27)36(52)47(35(25)51)28-13-14-29(48)43-34(28)50/h6-12,15,18,20-21,28,38H,2-5,13-14,16-17,19H2,1H3,(H,40,49)(H,43,48,50)(H2,39,42,44,45)",IIQDLBHJZXCCRN-UHFFFAOYSA-N
CCCn1cc(cn1)c1c2cc[nH]c2nc(Nc2ccc(cc2)C(NCCOCCNc2cccc3C(N(C4CCC(NC4=O)=O)C(c23)=O)=O)=O)n1,JAK2,SJ000986340,Good,10.1021/acsmedchemlett.1c00245,C1CC(NC(C1N1C(c2cccc(c2C1=O)N)=O)=O)=O,CCCn1cc(cn1)c1c2cc[nH]c2nc(Nc2ccc(cc2)C(NC)=O)n1,CCOC,0,482,O60674,CRBN,Q96SW2,"4TZ4,6H0G,7BQU",6H0G,6WTQ,6WTQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,Inhibit proliferation of MHH-CALL-4 cells,,,,,,,,,,,,,704.748,704.2819289,2.9,52,7,12,5,14,205.33,C36H36N10O6,"InChI=1S/C36H36N10O6/c1-2-16-45-20-22(19-40-45)30-25-12-13-38-31(25)44-36(43-30)41-23-8-6-21(7-9-23)32(48)39-15-18-52-17-14-37-26-5-3-4-24-29(26)35(51)46(34(24)50)27-10-11-28(47)42-33(27)49/h3-9,12-13,19-20,27,37H,2,10-11,14-18H2,1H3,(H,39,48)(H,42,47,49)(H2,38,41,43,44)",JRAOUSBLDNFFPC-UHFFFAOYSA-N
CCCn1cc(cn1)c1c2cc[nH]c2nc(Nc2ccc(cc2)C(NCCOCCOCCOCCOCCOCCOCCNc2cccc3C(N(C4CCC(NC4=O)=O)C(c23)=O)=O)=O)n1,JAK2,SJ000986050,Good,10.1021/acsmedchemlett.1c00245,C1CC(NC(C1N1C(c2cccc(c2C1=O)N)=O)=O)=O,CCCn1cc(cn1)c1c2cc[nH]c2nc(Nc2ccc(cc2)C(NC)=O)n1,CCOCCOCCOCCOCCOCCOC,0,483,O60674,CRBN,Q96SW2,"4TZ4,6H0G,7BQU",6H0G,6WTQ,6WTQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720,Inhibit proliferation of MHH-CALL-4 cells,,,,,,,,,,,,,925.013,924.4130026,2.17,67,7,17,5,29,251.48,C46H56N10O11,"InChI=1S/C46H56N10O11/c1-2-16-55-30-32(29-50-55)40-35-12-13-48-41(35)54-46(53-40)51-33-8-6-31(7-9-33)42(58)49-15-18-63-20-22-65-24-26-67-28-27-66-25-23-64-21-19-62-17-14-47-36-5-3-4-34-39(36)45(61)56(44(34)60)37-10-11-38(57)52-43(37)59/h3-9,12-13,29-30,37,47H,2,10-11,14-28H2,1H3,(H,49,58)(H,52,57,59)(H2,48,51,53,54)",DHNZVZVXOQVZJE-UHFFFAOYSA-N
CCCn1cc(cn1)c1c2cc[nH]c2nc(Nc2ccc(cc2)C(NCCOCCOCCOCCOCCOCCNc2cccc3C(N(C4CCC(NC4=O)=O)C(c23)=O)=O)=O)n1,JAK2,SJ000986048,Good,10.1021/acsmedchemlett.1c00245,C1CC(NC(C1N1C(c2cccc(c2C1=O)N)=O)=O)=O,CCCn1cc(cn1)c1c2cc[nH]c2nc(Nc2ccc(cc2)C(NC)=O)n1,CCOCCOCCOCCOCCOC,0,484,O60674,CRBN,Q96SW2,"4TZ4,6H0G,7BQU",6H0G,6WTQ,6WTQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,Inhibit proliferation of MHH-CALL-4 cells,,,,,,,,,,,,,880.96,880.3867879,2.31,64,7,16,5,26,242.25,C44H52N10O10,"InChI=1S/C44H52N10O10/c1-2-16-53-28-30(27-48-53)38-33-12-13-46-39(33)52-44(51-38)49-31-8-6-29(7-9-31)40(56)47-15-18-61-20-22-63-24-26-64-25-23-62-21-19-60-17-14-45-34-5-3-4-32-37(34)43(59)54(42(32)58)35-10-11-36(55)50-41(35)57/h3-9,12-13,27-28,35,45H,2,10-11,14-26H2,1H3,(H,47,56)(H,50,55,57)(H2,46,49,51,52)",UZBCGGSSVDNZNI-UHFFFAOYSA-N
